ville_nom,ville_departement
LIMOGES,87
LIMOGES-FOURCHES,77
LIMOGNE-EN-QUERCY,46
LIMOISE,03
LIMON,58
LIMONEST,69
LIMONS,63
LIMONT-FONTAINE,59
LIMONY,07
LIMOURS,91
LIMOUSIS,11
LIMOUX,11
LIMPIVILLE,76
LINAC,46
LINARD,23
LINARDS,87
LINARS,16
LINAS,91
LINAY,08
LINAZAY,86
LINDEBEUF,76
LINDRE-BASSE,57
LINDRE-HAUTE,57
LINDRY,89
LINEXERT,70
LINGE,36
LINGEARD,50
LINGEVRES,14
LINGHEM,62
LINGOLSHEIM,67
LINGREVILLE,50
LINGUIZZETTA,2B
LINIERES-BOUTON,49
LINIERS,86
LINIEZ,36
LINSDORF,68
LINSELLES,59
LINTHAL,68
LINTHELLES,51
LINTHES,51
LINTOT,76
LINTOT-LES-BOIS,76
LINXE,40
LINY-DEVANT-DUN,55
LINZEUX,62
LIOCOURT,57
LIOMER,80
LION-DEVANT-DUN,55
LION-EN-BEAUCE,45
LION-EN-SULLIAS,45
LION-SUR-MER,14
LIORAC-SUR-LOUYRE,24
LIOUC,30
LIOURDRES,19
LIOUX,84
LIOUX-LES-MONGES,23
LIPOSTHEY,40
LIPSHEIM,67
LIRAC,30
LIRE,49
LIREY,10
LIRONCOURT,88
LIRONVILLE,54
LIRY,08
LISBOURG,62
LISIEUX,14
LISLE,24
LISLE,41
LISLE-EN-BARROIS,55
LISLE-EN-RIGAULT,55
LISLE-SUR-TARN,81
LISLET,02
LISON,14
LISORES,14
LISORS,27
LISSAC,09
LISSAC,43
LISSAC-ET-MOURET,46
LISSAC-SUR-COUZE,19
LISSAY-LOCHY,18
LISSE-EN-CHAMPAGNE,51
LISSES,91
LISSEUIL,63
LISSEY,55
LISSIEU,69
LISSY,77
LISTRAC-DE-DUREZE,33
LISTRAC-MEDOC,33
LIT-ET-MIXE,40
LITHAIRE,50
LITTEAU,14
LITTENHEIM,67
LITZ,60
LIVAIE,61
LIVAROT,14
LIVERDUN,54
LIVERDY-EN-BRIE,77
LIVERNON,46
LIVERS-CAZELLES,81
LIVET,53
LIVET-EN-SAOSNOIS,72
LIVET-ET-GAVET,38
LIVET-SUR-AUTHOU,27
LIVILLIERS,95
LIVINHAC-LE-HAUT,12
LIVRE-LA-TOUCHE,53
LIVRE-SUR-CHANGEON,35
LIVRON,64
LIVRON-SUR-DROME,26
LIVRY,14
LIVRY,58
LIVRY-GARGAN,93
LIVRY-LOUVERCY,51
LIVRY-SUR-SEINE,77
LIXHAUSEN,67
LIXHEIM,57
LIXING-LES-ROUHLING,57
LIXING-LES-SAINT-AVOLD,57
LIXY,89
LIZAC,82
LIZANT,86
LIZERAY,36
LIZIERES,23
LIZINE,25
LIZINES,77
LIZIO,56
LIZOS,65
LIZY,02
LIZY-SUR-OURCQ,77
LLAURO,66
LLO,66
LLUPIA,66
LOBSANN,67
LOC-BREVALAIRE,29
LOC-EGUINER,29
LOC-EGUINER-SAINT-THEGONNEC,29
LOC-ENVEL,22
LOCARN,22
LOCHE-SUR-INDROIS,37
LOCHES,37
LOCHES-SUR-OURCE,10
LOCHIEU,01
LOCHWILLER,67
LOCMALO,56
LOCMARIA,56
LOCMARIA-BERRIEN,29
LOCMARIA-GRAND-CHAMP,56
LOCMARIA-PLOUZANE,29
LOCMARIAQUER,56
LOCMELAR,29
LOCMINE,56
LOCMIQUELIC,56
LOCOAL-MENDON,56
LOCON,62
LOCONVILLE,60
LOCQUELTAS,56
LOCQUENOLE,29
LOCQUIGNOL,59
LOCQUIREC,29
LOCRONAN,29
LOCTUDY,29
LOCUNOLE,29
LODDES,03
LODES,31
LODEVE,34
LODS,25
LOEUILLEY,70
LOEUILLY,80
LOFFRE,59
LOGE-FOUGEREUSE,85
LOGELHEIM,68
LOGNES,77
LOGNY-BOGNY,08
LOGNY-LES-AUBENTON,02
LOGONNA-DAOULAS,29
LOGRIAN-FLORIAN,30
LOGRON,28
LOGUIVY-PLOUGRAS,22
LOHEAC,35
LOHITZUN-OYHERCQ,64
LOHR,67
LOHUEC,22
LOIGNE-SUR-MAYENNE,53
LOIGNY-LA-BATAILLE,28
LOIRE,49
LOIRE-LES-MARAIS,17
LOIRE-SUR-NIE,17
LOIRE-SUR-RHONE,69
LOIRON,53
LOISAIL,61
LOISEY-CULEY,55
LOISIA,39
LOISIEUX,73
LOISIN,74
LOISON,55
LOISON-SOUS-LENS,62
LOISON-SUR-CREQUOISE,62
LOISY,54
LOISY,71
LOISY-EN-BRIE,51
LOISY-SUR-MARNE,51
LOIVRE,51
LOIX,17
LOLIF,50
LOLME,24
LOMBARD,25
LOMBARD,39
LOMBERS,81
LOMBEZ,32
LOMBIA,64
LOMBRES,65
LOMBREUIL,45
LOMBRON,72
LOMMERANGE,57
LOMMOYE,78
LOMNE,65
LOMONT,70
LOMONT-SUR-CRETE,25
LOMPNAS,01
LOMPNIEU,01
LOMPRET,59
LONCON,64
LONDIGNY,16
LONDINIERES,76
LONG,80
LONGAGES,31
LONGAULNAY,35
LONGAVESNES,80
LONGCHAMP,52
LONGCHAMP,88
LONGCHAMP,21
LONGCHAMP-SOUS-CHATENOIS,88
LONGCHAMP-SUR-AUJON,10
LONGCHAMPS,27
LONGCHAMPS-SUR-AIRE,55
LONGCHAUMOIS,39
LONGCOCHON,39
LONGEAU-PERCEY,52
LONGEAULT,21
LONGEAUX,55
LONGECHAUX,25
LONGECHENAL,38
LONGECOURT-EN-PLAINE,21
LONGECOURT-LES-CULETRE,21
LONGEMAISON,25
LONGEPIERRE,71
LONGES,69
LONGESSAIGNE,69
LONGEVELLE,70
LONGEVELLE-LES-RUSSEY,25
LONGEVELLE-SUR-DOUBS,25
LONGEVES,17
LONGEVES,85
LONGEVILLE,25
LONGEVILLE-EN-BARROIS,55
LONGEVILLE-LES-METZ,57
LONGEVILLE-LES-SAINT-AVOLD,57
LONGEVILLE-SUR-LA-LAINES,52
LONGEVILLE-SUR-MER,85
LONGEVILLE-SUR-MOGNE,10
LONGEVILLES-MONT-D'OR,25
LONGFOSSE,62
LONGJUMEAU,91
LONGLAVILLE,54
LONGMESNIL,76
LONGNES,72
LONGNES,78
LONGNY-AU-PERCHE,61
LONGPERRIER,77
LONGPONT,02
LONGPONT-SUR-ORGE,91
LONGPRE-LE-SEC,10
LONGPRE-LES-CORPS-SAINTS,80
LONGRAYE,14
LONGRE,16
LONGROY,76
LONGSOLS,10
LONGUE-JUMELLES,49
LONGUEAU,80
LONGUEFUYE,53
LONGUEIL,76
LONGUEIL-ANNEL,60
LONGUEIL-SAINTE-MARIE,60
LONGUENESSE,62
LONGUENOE,61
LONGUERUE,76
LONGUES-SUR-MER,14
LONGUESSE,95
LONGUEVAL,80
LONGUEVAL-BARBONVAL,02
LONGUEVILLE,14
LONGUEVILLE,47
LONGUEVILLE,50
LONGUEVILLE,62
LONGUEVILLE,77
LONGUEVILLE-SUR-AUBE,10
LONGUEVILLE-SUR-SCIE,76
LONGUEVILLETTE,80
LONGUYON,54
LONGVIC,21
LONGVILLERS,14
LONGVILLIERS,62
LONGVILLIERS,78
LONGWE,08
LONGWY,54
LONGWY-SUR-LE-DOUBS,39
LONLAY-L'ABBAYE,61
LONLAY-LE-TESSON,61
LONNES,16
LONNY,08
LONRAI,61
LONS,64
LONS-LE-SAUNIER,39
LONZAC,17
LOOBERGHE,59
LOON-PLAGE,59
LOOS,59
LOOS-EN-GOHELLE,62
LOOZE,89
LOPEREC,29
LOPERHET,29
LOPIGNA,2A
LOQUEFFRET,29
LOR,02
LORAY,25
LORCIERES,15
LORCY,45
LORDAT,09
LORE,61
LORENTZEN,67
LORETO-DI-CASINCA,2B
LORETO-DI-TALLANO,2A
LORETTE,42
LOREUX,41
LOREY,54
LORGES,41
LORGIES,62
LORGUES,83
LORIENT,56
LORIGES,03
LORIGNAC,17
LORIGNE,79
LORIOL-DU-COMTAT,84
LORIOL-SUR-DROME,26
LORLANGES,43
LORLEAU,27
LORMAISON,60
LORMAYE,28
LORMES,58
LORMONT,33
LORNAY,74
LOROMONTZEY,54
LORP-SENTARAILLE,09
LORQUIN,57
LORRAIN,972
LORREZ-LE-BOCAGE-PREAUX,77
LORRIS,45
LORRY-LES-METZ,57
LORRY-MARDIGNY,57
LORTET,65
LOS MASOS,66
LOSCOUET-SUR-MEU,22
LOSNE,21
LOSSE,40
LOSTANGES,19
LOSTROFF,57
LOTHEY,29
LOTTINGHEN,62
LOUAILLES,72
LOUAN-VILLEGRUIS-FONTAINE,77
LOUANNEC,22
LOUANS,37
LOUARGAT,22
LOUATRE,02
LOUBAJAC,65
LOUBARESSE,07
LOUBARESSE,15
LOUBAUT,09
LOUBEDAT,32
LOUBEJAC,24
LOUBENS,09
LOUBENS,33
LOUBENS-LAURAGAIS,31
LOUBERS,81
LOUBERSAN,32
LOUBES-BERNAC,47
LOUBEYRAT,63
LOUBIENG,64
LOUBIERES,09
LOUBIGNE,79
LOUBILLE,79
LOUBRESSAC,46
LOUCE,61
LOUCELLES,14
LOUCHATS,33
LOUCHES,62
LOUCHY-MONTFAND,03
LOUCRUP,65
LOUDEAC,22
LOUDENVIELLE,65
LOUDERVIELLE,65
LOUDES,43
LOUDET,31
LOUDREFING,57
LOUDUN,86
LOUE,72
LOUER,40
LOUERRE,49
LOUESME,21
LOUESTAULT,37
LOUEUSE,60
LOUEY,65
LOUGE-SUR-MAIRE,61
LOUGRATTE,47
LOUGRES,25
LOUHANS,71
LOUHOSSOA,64
LOUIGNAC,19
LOUIN,79
LOUISFERT,44
LOUIT,65
LOULANS-VERCHAMP,70
LOULAY,17
LOULLE,39
LOUPEIGNE,02
LOUPERSHOUSE,57
LOUPES,33
LOUPFOUGERES,53
LOUPIA,11
LOUPIAC,33
LOUPIAC,46
LOUPIAC,81
LOUPIAC-DE-LA-REOLE,33
LOUPIAN,34
LOUPLANDE,72
LOUPMONT,55
LOUPPY-LE-CHATEAU,55
LOUPPY-SUR-LOISON,55
LOURCHES,59
LOURDE,31
LOURDES,65
LOURDIOS-ICHERE,64
LOURDOUEIX-SAINT-MICHEL,36
LOURDOUEIX-SAINT-PIERRE,23
LOURENTIES,64
LOURES-BAROUSSE,65
LOURESSE-ROCHEMENIER,49
LOURMAIS,35
LOURMARIN,84
LOURNAND,71
LOUROUER-SAINT-LAURENT,36
LOUROUX-BOURBONNAIS,03
LOUROUX-DE-BEAUNE,03
LOUROUX-DE-BOUBLE,03
LOUROUX-HODEMENT,03
LOURQUEN,40
LOURTIES-MONBRUN,32
LOURY,45
LOUSLITGES,32
LOUSSOUS-DEBAT,32
LOUTEHEL,35
LOUTZVILLER,57
LOUVAGNY,14
LOUVAINES,49
LOUVATANGE,39
LOUVECIENNES,78
LOUVEMONT,52
LOUVEMONT-COTE-DU-POIVRE,55
LOUVENCOURT,80
LOUVENNE,39
LOUVERGNY,08
LOUVERNE,53
LOUVERSEY,27
LOUVETOT,76
LOUVIE-JUZON,64
LOUVIE-SOUBIRON,64
LOUVIERES,52
LOUVIERES,14
LOUVIERES-EN-AUGE,61
LOUVIERS,27
LOUVIGNE,53
LOUVIGNE-DE-BAIS,35
LOUVIGNE-DU-DESERT,35
LOUVIGNIES-QUESNOY,59
LOUVIGNY,57
LOUVIGNY,64
LOUVIGNY,72
LOUVIGNY,14
LOUVIL,59
LOUVILLE-LA-CHENARD,28
LOUVILLIERS-EN-DROUAIS,28
LOUVILLIERS-LES-PERCHE,28
LOUVOIS,51
LOUVRECHY,80
LOUVRES,95
LOUVROIL,59
LOUYE,27
LOUZAC-SAINT-ANDRE,16
LOUZE,52
LOUZES,72
LOUZIGNAC,17
LOUZOUER,45
LOUZY,79
LOVAGNY,74
LOYAT,56
LOYE-SUR-ARNON,18
LOYETTES,01
LOZANNE,69
LOZAY,17
LOZE,82
LOZINGHEM,62
LOZON,50
LOZZI,2B
LUANT,36
LUBBON,40
LUBECOURT,57
LUBERSAC,19
LUBEY,54
LUBILHAC,43
LUBINE,88
LUBLE,37
LUBRET-SAINT-LUC,65
LUBY-BETMONT,65
LUC,48
LUC,65
LUC-ARMAU,64
LUC-EN-DIOIS,26
LUC-LA-PRIMAUBE,12
LUC-SUR-AUDE,11
LUC-SUR-MER,14
LUC-SUR-ORBIEU,11
LUCARRE,64
LUCAY-LE-LIBRE,36
LUCAY-LE-MALE,36
LUCBARDEZ-ET-BARGUES,40
LUCCIANA,2B
LUCE,61
LUCE,28
LUCE-SOUS-BALLON,72
LUCEAU,72
LUCELLE,68
LUCENAY,69
LUCENAY-L'EVEQUE,71
LUCENAY-LE-DUC,21
LUCENAY-LES-AIX,58
LUCERAM,06
LUCEY,21
LUCEY,54
LUCEY,73
LUCGARIER,64
LUCHAPT,86
LUCHAT,17
LUCHE-PRINGE,72
LUCHE-SUR-BRIOUX,79
LUCHE-THOUARSAIS,79
LUCHEUX,80
LUCHY,60
LUCINGES,74
LUCMAU,33
LUCON,85
LUCQ-DE-BEARN,64
LUCQUY,08
LUCY,57
LUCY,76
LUCY-LE-BOCAGE,02
LUCY-LE-BOIS,89
LUCY-SUR-CURE,89
LUCY-SUR-YONNE,89
LUDES,51
LUDESSE,63
LUDIES,09
LUDON-MEDOC,33
LUDRES,54
LUE,40
LUE-EN-BAUGEOIS,49
LUEMSCHWILLER,68
LUGAGNAC,46
LUGAGNAN,65
LUGAIGNAC,33
LUGAN,12
LUGAN,81
LUGARDE,15
LUGASSON,33
LUGLON,40
LUGNY,02
LUGNY,71
LUGNY-BOURBONNAIS,18
LUGNY-CHAMPAGNE,18
LUGNY-LES-CHAROLLES,71
LUGO-DI-NAZZA,2B
LUGON-ET-L'ILE-DU-CARNAY,33
LUGOS,33
LUGRIN,74
LUGY,62
LUIGNE,49
LUIGNY,28
LUISANT,28
LUISETAINES,77
LUITRE,35
LULLIN,74
LULLY,74
LUMBIN,38
LUMBRES,62
LUMEAU,28
LUMES,08
LUMIGNY-NESLES-ORMEAUX,77
LUMIO,2B
LUNAC,12
LUNAN,46
LUNAS,24
LUNAS,34
LUNAX,31
LUNAY,41
LUNEAU,03
LUNEGARDE,46
LUNEL,34
LUNEL-VIEL,34
LUNERAY,76
LUNERY,18
LUNEVILLE,54
LUPCOURT,54
LUPE,42
LUPERSAT,23
LUPIAC,32
LUPLANTE,28
LUPPE-VIOLLES,32
LUPPY,57
LUPSAULT,16
LUPSTEIN,67
LUQUET,65
LURAIS,36
LURAY,28
LURBE-SAINT-CHRISTAU,64
LURCY,01
LURCY-LE-BOURG,58
LURCY-LEVIS,03
LURE,42
LURE,70
LUREUIL,36
LURI,2B
LURIECQ,42
LURS,04
LURY-SUR-ARNON,18
LUS-LA-CROIX-HAUTE,26
LUSANGER,44
LUSCAN,31
LUSIGNAC,24
LUSIGNAN,86
LUSIGNAN-PETIT,47
LUSIGNY,03
LUSIGNY-SUR-BARSE,10
LUSIGNY-SUR-OUCHE,21
LUSSAC,16
LUSSAC,17
LUSSAC,33
LUSSAC-LES-CHATEAUX,86
LUSSAC-LES-EGLISES,87
LUSSAGNET,40
LUSSAGNET-LUSSON,64
LUSSAN,30
LUSSAN,32
LUSSAN-ADEILHAC,31
LUSSANT,17
LUSSAS,07
LUSSAS-ET-NONTRONNEAU,24
LUSSAT,23
LUSSAT,63
LUSSAULT-SUR-LOIRE,37
LUSSE,88
LUSSERAY,79
LUSTAR,65
LUTHENAY-UXELOUP,58
LUTILHOUS,65
LUTTANGE,57
LUTTENBACH-PRES-MUNSTER,68
LUTTER,68
LUTTERBACH,68
LUTZ-EN-DUNOIS,28
LUTZELBOURG,57
LUTZELHOUSE,67
LUVIGNY,88
LUX,71
LUX,21
LUX,31
LUXE,16
LUXE-SUMBERRAUTE,64
LUXEMONT-ET-VILLOTTE,51
LUXEUIL-LES-BAINS,70
LUXEY,40
LUXIOL,25
LUYERES,10
LUYNES,37
LUZ-SAINT-SAUVEUR,65
LUZANCY,77
LUZARCHES,95
LUZAY,79
LUZE,70
LUZE,37
LUZECH,46
LUZENAC,09
LUZERET,36
LUZILLAT,63
LUZILLE,37
LUZINAY,38
LUZOIR,02
LUZY,58
LUZY-SAINT-MARTIN,55
LUZY-SUR-MARNE,52
LY-FONTAINE,02
LYAS,07
LYAUD,74
LYE,36
LYNDE,59
LYOFFANS,70
LYON,69
LYONS-LA-FORET,27
LYS,58
LYS,64
LYS-LEZ-LANNOY,59
LYS-SAINT-GEORGES,36
M'TSANGAMOUJI,976
MAAST-ET-VIOLAINE,02
MAATZ,52
MABLY,42
MACAU,33
MACAYE,64
MACE,61
MACEY,50
MACEY,10
MACHAULT,08
MACHAULT,77
MACHE,85
MACHECOUL,44
MACHECOURT,02
MACHEMONT,60
MACHEREN,57
MACHEZAL,42
MACHIEL,80
MACHILLY,74
MACHY,80
MACHY,10
MACKENHEIM,67
MACKWILLER,67
MACLAS,42
MACOGNY,02
MACON,71
MACONCOURT,88
MACONGE,21
MACORNAY,39
MACOT-LA-PLAGNE,73
MACOUBA,972
MACOURIA TONATE,973
MACQUEVILLE,17
MACQUIGNY,02
MADAILLAN,47
MADECOURT,88
MADEGNEY,88
MADIC,15
MADIERE,09
MADIRAC,33
MADIRAN,65
MADONNE-ET-LAMEREY,88
MADRANGES,19
MADRE,53
MADRIAT,63
MAEL-CARHAIX,22
MAEL-PESTIVIEN,22
MAENNOLSHEIM,67
MAFFLIERS,95
MAFFRECOURT,51
MAGALAS,34
MAGENTA,51
MAGESCQ,40
MAGLAND,74
MAGNAC-BOURG,87
MAGNAC-LAVAL,87
MAGNAC-LAVALETTE-VILLARS,16
MAGNAC-SUR-TOUVRE,16
MAGNAN,32
MAGNANT,10
MAGNANVILLE,78
MAGNAS,32
MAGNAT-L'ETRANGE,23
MAGNE,79
MAGNE,86
MAGNET,03
MAGNEUX,51
MAGNEUX,52
MAGNEUX-HAUTE-RIVE,42
MAGNEVILLE,50
MAGNICOURT,10
MAGNICOURT-EN-COMTE,62
MAGNICOURT-SUR-CANCHE,62
MAGNIEN,21
MAGNIERES,54
MAGNIEU,01
MAGNIVRAY,70
MAGNONCOURT,70
MAGNY,68
MAGNY,89
MAGNY,28
MAGNY-CHATELARD,25
MAGNY-COURS,58
MAGNY-DANIGON,70
MAGNY-EN-BESSIN,14
MAGNY-EN-VEXIN,95
MAGNY-FOUCHARD,10
MAGNY-JOBERT,70
MAGNY-LA-CAMPAGNE,14
MAGNY-LA-FOSSE,02
MAGNY-LA-VILLE,21
MAGNY-LAMBERT,21
MAGNY-LE-DESERT,61
MAGNY-LE-FREULE,14
MAGNY-LE-HONGRE,77
MAGNY-LES-AUBIGNY,21
MAGNY-LES-HAMEAUX,78
MAGNY-LES-JUSSEY,70
MAGNY-LES-VILLERS,21
MAGNY-LORMES,58
MAGNY-MONTARLOT,21
MAGNY-SAINT-MEDARD,21
MAGNY-SUR-TILLE,21
MAGNY-VERNOIS,70
MAGOAR,22
MAGRIE,11
MAGRIN,81
MAGSTATT-LE-BAS,68
MAGSTATT-LE-HAUT,68
MAHALON,29
MAHERU,61
MAICHE,25
MAIDIERES,54
MAIGNAUT-TAUZIA,32
MAIGNE,72
MAIGNELAY-MONTIGNY,60
MAILHAC,11
MAILHAC-SUR-BENAIZE,87
MAILHOC,81
MAILHOLAS,31
MAILLANE,13
MAILLAS,40
MAILLAT,01
MAILLE,37
MAILLE,85
MAILLE,86
MAILLEBOIS,28
MAILLERES,40
MAILLERONCOURT-CHARETTE,70
MAILLERONCOURT-SAINT-PANCRAS,70
MAILLET,03
MAILLET,36
MAILLEY-ET-CHAZELOT,70
MAILLEZAIS,85
MAILLOT,89
MAILLY,71
MAILLY-CHAMPAGNE,51
MAILLY-LA-VILLE,89
MAILLY-LE-CAMP,10
MAILLY-LE-CHATEAU,89
MAILLY-MAILLET,80
MAILLY-RAINEVAL,80
MAILLY-SUR-SEILLE,54
MAIMBEVILLE,60
MAINCY,77
MAINE-DE-BOIXE,16
MAINFONDS,16
MAING,59
MAINNEVILLE,27
MAINSAT,23
MAINTENAY,62
MAINTENON,28
MAINVILLERS,57
MAINVILLIERS,28
MAINVILLIERS,45
MAINXE,16
MAINZAC,16
MAIRE,86
MAIRE-LEVESCAULT,79
MAIRIEUX,59
MAIRY,08
MAIRY-MAINVILLE,54
MAIRY-SUR-MARNE,51
MAISDON-SUR-SEVRE,44
MAISEY-LE-DUC,21
MAISNIERES,80
MAISNIL,62
MAISNIL-LES-RUITZ,62
MAISOD,39
MAISON-DES-CHAMPS,10
MAISON-FEYNE,23
MAISON-MAUGIS,61
MAISON-PONTHIEU,80
MAISON-ROLAND,80
MAISON-ROUGE,77
MAISONCELLE,62
MAISONCELLE-ET-VILLERS,08
MAISONCELLE-SAINT-PIERRE,60
MAISONCELLE-TUILERIE,60
MAISONCELLES,52
MAISONCELLES,72
MAISONCELLES-DU-MAINE,53
MAISONCELLES-EN-BRIE,77
MAISONCELLES-EN-GATINAIS,77
MAISONCELLES-LA-JOURDAN,14
MAISONCELLES-PELVEY,14
MAISONCELLES-SUR-AJON,14
MAISONNAIS,18
MAISONNAIS-SUR-TARDOIRE,87
MAISONNAY,79
MAISONNEUVE,86
MAISONNISSES,23
MAISONS,11
MAISONS,14
MAISONS,28
MAISONS-ALFORT,94
MAISONS-DU-BOIS-LIEVREMONT,25
MAISONS-EN-CHAMPAGNE,51
MAISONS-LAFFITTE,78
MAISONS-LES-CHAOURCE,10
MAISONS-LES-SOULAINES,10
MAISONSGOUTTE,67
MAISONTIERS,79
MAISSE,91
MAISSEMY,02
MAIXE,54
MAIZERAY,55
MAIZEROY,57
MAIZERY,57
MAIZET,14
MAIZEY,55
MAIZICOURT,80
MAIZIERES,52
MAIZIERES,54
MAIZIERES,62
MAIZIERES,70
MAIZIERES,14
MAIZIERES-LA-GRANDE-PAROISSE,10
MAIZIERES-LES-BRIENNE,10
MAIZIERES-LES-METZ,57
MAIZIERES-LES-VIC,57
MAIZIERES-SUR-AMANCE,52
MAIZILLY,42
MAIZY,02
MAJASTRES,04
MALABAT,32
MALAFRETAZ,01
MALAIN,21
MALAINCOURT,88
MALAINCOURT-SUR-MEUSE,52
MALAKOFF,92
MALANCOURT,55
MALANDRY,08
MALANGE,39
MALANS,25
MALANS,70
MALANSAC,56
MALARCE-SUR-LA-THINES,07
MALATAVERNE,26
MALAUCENE,84
MALAUCOURT-SUR-SEILLE,57
MALAUNAY,76
MALAUSE,82
MALAUSSANNE,64
MALAUSSENE,06
MALAUZAT,63
MALAVILLE,16
MALAVILLERS,54
MALAY,71
MALAY-LE-GRAND,89
MALAY-LE-PETIT,89
MALBO,15
MALBOSC,07
MALBOUHANS,70
MALBOUZON,48
MALBRANS,25
MALBUISSON,25
MALE,61
MALEGOUDE,09
MALEMORT-DU-COMTAT,84
MALEMORT-SUR-CORREZE,19
MALESHERBES,45
MALESTROIT,56
MALETABLE,61
MALEVILLE,12
MALGUENAC,56
MALICORNAY,36
MALICORNE,03
MALICORNE,89
MALICORNE-SUR-SARTHE,72
MALIGNY,89
MALIGNY,21
MALIJAI,04
MALINCOURT,59
MALINTRAT,63
MALISSARD,26
MALLEFOUGASSE-AUGES,04
MALLELOY,54
MALLEMOISSON,04
MALLEMORT,13
MALLEON,09
MALLERET,23
MALLERET-BOUSSAC,23
MALLEREY,39
MALLEVAL,42
MALLEVAL-EN-VERCORS,38
MALLEVILLE-LES-GRES,76
MALLEVILLE-SUR-LE-BEC,27
MALLIEVRE,85
MALLING,57
MALLOUE,14
MALMERSPACH,68
MALMY,51
MALONS-ET-ELZE,30
MALOUY,27
MALPART,80
MALPAS,25
MALRAS,11
MALREVERS,43
MALROY,57
MALTAT,71
MALTOT,14
MALVAL,23
MALVALETTE,43
MALVES-EN-MINERVOIS,11
MALVEZIE,31
MALVIERES,43
MALVIES,11
MALVILLE,44
MALVILLERS,70
MALZEVILLE,54
MALZY,02
MAMERS,72
MAMETZ,62
MAMETZ,80
MAMEY,54
MAMIROLLE,25
MAMOUDZOU,976
MANA,973
MANAS,26
MANAS-BASTANOUS,32
MANAURIE,24
MANCE,54
MANCENANS,25
MANCENANS-LIZERNE,25
MANCEY,71
MANCHECOURT,45
MANCIET,32
MANCIEULLES,54
MANCIOUX,31
MANCY,51
MANDAGOUT,30
MANDAILLES-SAINT-JULIEN,15
MANDELIEU-LA-NAPOULE,06
MANDEREN,57
MANDEURE,25
MANDEVILLE,27
MANDEVILLE-EN-BESSIN,14
MANDRAY,88
MANDRES,27
MANDRES-AUX-QUATRE-TOURS,54
MANDRES-EN-BARROIS,55
MANDRES-LA-COTE,52
MANDRES-LES-ROSES,94
MANDRES-SUR-VAIR,88
MANDREVILLARS,70
MANDUEL,30
MANE,04
MANE,31
MANEGLISE,76
MANEHOUVILLE,76
MANENT-MONTANE,32
MANERBE,14
MANGIENNES,55
MANGLIEU,63
MANGONVILLE,54
MANHAC,12
MANHEULLES,55
MANHOUE,57
MANICAMP,02
MANIGOD,74
MANIN,62
MANINGHEM,62
MANINGHEN-HENNE,62
MANIQUERVILLE,76
MANLAY,21
MANNEVILLE-ES-PLAINS,76
MANNEVILLE-LA-GOUPIL,76
MANNEVILLE-LA-PIPARD,14
MANNEVILLE-LA-RAOULT,27
MANNEVILLE-SUR-RISLE,27
MANNEVILLETTE,76
MANO,40
MANOIS,52
MANOM,57
MANONCOURT-EN-VERMOIS,54
MANONCOURT-EN-WOEVRE,54
MANONVILLE,54
MANONVILLER,54
MANOSQUE,04
MANOT,16
MANOU,28
MANRE,08
MANSAC,19
MANSAN,65
MANSAT-LA-COURRIERE,23
MANSEMPUY,32
MANSENCOME,32
MANSES,09
MANSIGNE,72
MANSLE,16
MANSO,2B
MANSONVILLE,82
MANSPACH,68
MANT,40
MANTALLOT,22
MANTENAY-MONTLIN,01
MANTES-LA-JOLIE,78
MANTES-LA-VILLE,78
MANTET,66
MANTEYER,05
MANTHELAN,37
MANTHELON,27
MANTHES,26
MANTILLY,61
MANTOCHE,70
MANTRY,39
MANVIEUX,14
MANY,57
MANZAC-SUR-VERN,24
MANZAT,63
MANZIAT,01
MARAC,52
MARAINVILLE-SUR-MADON,88
MARAINVILLER,54
MARAIS-VERNIER,27
MARAMBAT,32
MARANDEUIL,21
MARANGE-SILVANGE,57
MARANGE-ZONDRANGE,57
MARANS,49
MARANS,17
MARANSIN,33
MARANT,62
MARANVILLE,52
MARANWEZ,08
MARAST,70
MARAT,63
MARAUSSAN,34
MARAVAT,32
MARAY,41
MARAYE-EN-OTHE,10
MARBACHE,54
MARBAIX,59
MARBEUF,27
MARBEVILLE,52
MARBOUE,28
MARBOZ,01
MARBY,08
MARC-LA-TOUR,19
MARCAIS,18
MARCAY,37
MARCAY,86
MARCE,49
MARCE-SUR-ESVES,37
MARCEI,61
MARCELCAVE,80
MARCELLAZ,74
MARCELLAZ-ALBANAIS,74
MARCELLOIS,21
MARCELLUS,47
MARCENAIS,33
MARCENAT,03
MARCENAT,15
MARCENAY,21
MARCENOD,42
MARCEY-LES-GREVES,50
MARCHAINVILLE,61
MARCHAIS,02
MARCHAIS-BETON,89
MARCHAIS-EN-BRIE,02
MARCHAMP,01
MARCHAMPT,69
MARCHASTEL,48
MARCHASTEL,15
MARCHAUX,25
MARCHE-ALLOUARDE,80
MARCHELEPOT,80
MARCHEMAISONS,61
MARCHEMORET,77
MARCHENOIR,41
MARCHEPRIME,33
MARCHES,26
MARCHESEUIL,21
MARCHESIEUX,50
MARCHEVILLE,28
MARCHEVILLE-EN-WOEVRE,55
MARCHEZAIS,28
MARCHIENNES,59
MARCIAC,32
MARCIEU,38
MARCIEUX,73
MARCIGNY,71
MARCIGNY-SOUS-THIL,21
MARCILHAC-SUR-CELE,46
MARCILLAC,33
MARCILLAC-LA-CROISILLE,19
MARCILLAC-LA-CROZE,19
